reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78.0,80.0,162.0,64,4,6,t,0.7662313320033718,None,6,4,64,6,189.67742662498495,,189.66915458400035,189.67742662498495,190.65258329198696,190.65258329198696,190.66895570899942,191.4204031249974,t,0.7662313320033718,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
15.0,35.0,13.0,65,5,6,t,3.39212466601748,None,6,5,65,1,191.43624566699145,,191.42722533398774,191.43624566699145,192.41970949998358,192.41970949998358,192.42821933398955,195.81396541697904,t,3.39212466601748,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
11.0,30.0,7.0,66,6,6,l,0.7455384159984533,None,6,6,66,0,195.8304764169734,,195.8209245839971,195.8304764169734,196.81125562498346,196.81125562498346,196.82906149997143,197.56374954199418,l,0.7455384159984533,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,67,7,6,l,0.5893263330217451,None,6,7,67,8,197.58033141697524,,197.57094041697565,197.58033141697524,198.56138287499198,198.56138287499198,198.5782137089991,199.15414024997153,l,0.5893263330217451,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
49.0,60.0,89.0,68,8,6,l,1.779301333008334,None,6,8,68,4,199.1703368339804,,199.16138062498067,199.1703368339804,200.15338129198062,200.15338129198062,200.1794274999993,201.9370506669802,l,1.779301333008334,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,69,9,6,t,0.5116644580266438,None,6,9,69,7,201.95330316698528,,201.94476479198784,201.95330316698528,202.93593487498583,202.93593487498583,202.94492533398443,203.45331974999863,t,0.5116644580266438,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
49.0,60.0,89.0,70,0,7,t,3.3750004160101525,None,7,0,70,4,203.46842754198587,,203.45992545899935,203.46842754198587,204.4524975839886,204.4524975839886,204.46153691699146,207.8304101669928,t,3.3750004160101525,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
50.0,69.0,49.0,71,1,7,t,2.1444101249799132,None,7,1,71,9,207.84631479199743,,207.83709587497287,207.84631479199743,208.82804329198552,208.82804329198552,208.84472920899861,210.9809289589757,t,2.1444101249799132,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,72,2,7,t,1.7213792910042685,None,7,2,72,7,210.99806174999685,,210.9888004999957,210.99806174999685,211.9779177919845,211.9779177919845,211.9958339589939,213.7051448749844,t,1.7213792910042685,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,73,3,7,l,3.2807316659891512,None,7,3,73,3,213.722425999993,,213.71365516699734,213.722425999993,214.70257949997904,214.70257949997904,214.7180827499833,217.98777716699988,l,3.2807316659891512,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
27.0,50.0,21.0,74,4,7,l,14.043293124006595,None,7,4,74,2,218.00203633398633,,217.99384066698258,218.00203633398633,218.98627016699174,218.98627016699174,218.99487420899095,233.03763791697565,l,14.043293124006595,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,75,5,7,l,1.2383577910077292,None,7,5,75,8,233.0547290839895,,233.04446416697465,233.0547290839895,234.03676724998513,234.03676724998513,234.07982316697598,235.28043799998704,l,1.2383577910077292,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
67.0,75.0,119.0,76,6,7,t,0.6646887910028454,None,7,6,76,5,235.29778608397464,,235.2876556669944,235.29778608397464,236.27837916699355,236.27837916699355,236.29492916699382,236.94660629198188,t,0.6646887910028454,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
