thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
182,0,182,[np.float64(0.08)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.0906813749897992],[None],182,0,182,0,200.6781600000104,,5,200.67181220900966,200.6781600000104,200.6781600000104,0.008958332997281104,201.76253158401232,[np.float64(0.08)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.0906813749897992],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
183,0,183,[np.float64(-0.021666666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.2235041249950882],['target'],183,0,183,0,201.77863675000845,,5,201.77181187500537,201.77863675000845,201.77863675000845,0.009164208007859997,202.99535358400317,[np.float64(-0.021666666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.2235041249950882],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
184,0,184,[np.float64(-0.01)],[np.float64(0.04666666666666667)],[1],[0],[0],[0.708049958004267],[None],184,0,184,0,203.01130887500767,,5,203.00434704200597,203.01130887500767,203.01130887500767,0.008894375001545995,203.71243520900316,[np.float64(-0.01)],[np.float64(0.04666666666666667)],[1],[0],[0],[0.708049958004267],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
185,0,185,[np.float64(-0.0033333333333333335)],[np.float64(0.045)],[1],[0],[0],[1.5002362499944866],[None],185,0,185,0,203.7380775000056,,10,203.7293811670097,203.7380775000056,203.7380775000056,0.016832958004670218,205.22965470900817,[np.float64(-0.0033333333333333335)],[np.float64(0.045)],[1],[0],[0],[1.5002362499944866],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
186,0,186,[np.float64(0.18)],[np.float64(0.023333333333333334)],[1],[0],[0],[1.489986458007479],[None],186,0,186,0,205.24612762501056,,5,205.23893808400317,205.24612762501056,205.24612762501056,0.009155374995316379,206.72896441700868,[np.float64(0.18)],[np.float64(0.023333333333333334)],[1],[0],[0],[1.489986458007479],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
187,0,187,[np.float64(0.065)],[np.float64(0.2866666666666667)],[1],[0],[0],[0.6906964160007192],['target'],187,0,187,0,206.74415279200184,,5,206.7380777090002,206.74415279200184,206.74415279200184,0.0089899169979617,207.42881229201157,[np.float64(0.065)],[np.float64(0.2866666666666667)],[1],[0],[0],[0.6906964160007192],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
188,0,188,[np.float64(-0.485)],[np.float64(-0.4766666666666667)],[1],[0],[0],[1.6495844169985503],['target'],188,0,188,0,207.45479795901338,,10,207.44588466700225,207.45479795901338,207.45479795901338,0.01695812500838656,209.09549166700162,[np.float64(-0.485)],[np.float64(-0.4766666666666667)],[1],[0],[0],[1.6495844169985503],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
189,0,189,[np.float64(0.24666666666666667)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.1246797499916283],['target'],189,0,189,0,209.11108329200943,,5,209.1045210000011,209.11108329200943,209.11108329200943,0.008883625007001683,210.22925404200214,[np.float64(0.24666666666666667)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.1246797499916283],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
190,0,190,[np.float64(-0.24833333333333332)],[np.float64(0.06666666666666667)],[1],[0],[0],[0.7067682089982554],['target'],190,0,190,0,210.24524129201018,,5,210.2383022920112,210.24524129201018,210.24524129201018,0.008925875008571893,210.9451160840108,[np.float64(-0.24833333333333332)],[np.float64(0.06666666666666667)],[1],[0],[0],[0.7067682089982554],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
191,0,191,[np.float64(0.32166666666666666)],[np.float64(0.305)],[1],[0],[0],[1.5079622909979662],['target'],191,0,191,0,210.96144095899945,,5,210.9542998750112,210.96144095899945,210.96144095899945,0.009075458001461811,212.4623024169996,[np.float64(0.32166666666666666)],[np.float64(0.305)],[1],[0],[0],[1.5079622909979662],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
192,0,192,[np.float64(-0.011666666666666667)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.0331304999999702],[None],192,0,192,0,212.489433499999,,10,212.47968050000782,212.489433499999,212.489433499999,0.01726658300322015,213.51284450000094,[np.float64(-0.011666666666666667)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.0331304999999702],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
193,0,193,[np.float64(-0.30333333333333334)],[np.float64(-0.07833333333333334)],[1],[0],[0],[1.1145143339963397],['target'],193,0,193,0,213.53859829201247,,10,213.52985379200254,213.53859829201247,213.53859829201247,0.01686820799659472,214.64440570901206,[np.float64(-0.30333333333333334)],[np.float64(-0.07833333333333334)],[1],[0],[0],[1.1145143339963397],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
194,0,194,[np.float64(-0.49)],[np.float64(-0.445)],[1],[0],[0],[2.15897083299933],['target'],194,0,194,0,214.65950512500422,,5,214.65357891700114,214.65950512500422,214.65950512500422,0.00904616600018926,216.8125944170024,[np.float64(-0.49)],[np.float64(-0.445)],[1],[0],[0],[2.15897083299933],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
195,0,195,[np.float64(-0.42333333333333334)],[np.float64(-0.37833333333333335)],[1],[0],[0],[0.9991005420015426],['target'],195,0,195,0,216.83865441700618,,10,216.8296820000105,216.83865441700618,216.83865441700618,0.01696508399618324,217.82882541700383,[np.float64(-0.42333333333333334)],[np.float64(-0.37833333333333335)],[1],[0],[0],[0.9991005420015426],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
196,0,196,[np.float64(0.4533333333333333)],[np.float64(0.0)],[1],[0],[0],[2.0334776250092546],[None],196,0,196,0,217.854544834001,,10,217.8459599170019,217.854544834001,217.854544834001,0.01700262499798555,219.8794775000133,[np.float64(0.4533333333333333)],[np.float64(0.0)],[1],[0],[0],[2.0334776250092546],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
197,0,197,[np.float64(-0.025)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.8738565420062514],['target'],197,0,197,0,219.89595750000444,,5,219.8885862090101,219.89595750000444,219.89595750000444,0.008979042002465576,221.76248545901035,[np.float64(-0.025)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.8738565420062514],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
198,0,198,[np.float64(0.275)],[np.float64(0.29)],[1],[0],[0],[0.8906847910111537],['target'],198,0,198,0,221.77847050000855,,5,221.77145558400662,221.77847050000855,221.77847050000855,0.008856208005454391,222.662178958999,[np.float64(0.275)],[np.float64(0.29)],[1],[0],[0],[0.8906847910111537],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
199,0,199,[np.float64(0.285)],[np.float64(0.2916666666666667)],[1],[0],[0],[0.8003451660042629],['target'],199,0,199,0,222.68765566700313,,10,222.6791325420054,222.68765566700313,222.68765566700313,0.016844958998262882,223.47950904200843,[np.float64(0.285)],[np.float64(0.2916666666666667)],[1],[0],[0],[0.8003451660042629],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
