thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
176,0,176,[np.float64(-0.2907949790794979)],[np.float64(-0.24372384937238495)],[1],[0],[0],[0.980848542007152],[None],176,0,176,0,192.1782149579958,,10,192.16757595799572,192.1782149579958,192.1782149579958,0.017804333998356014,193.14848287499626,[np.float64(-0.2907949790794979)],[np.float64(-0.24372384937238495)],[1],[0],[0],[0.980848542007152],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
177,0,177,[np.float64(-0.4707112970711297)],[np.float64(0.252092050209205)],[1],[0],[0],[2.3074689999921247],[None],177,0,177,0,193.16732262499863,,5,193.1593055419944,193.16732262499863,193.16732262499863,0.01064412499545142,195.46684354198806,[np.float64(-0.4707112970711297)],[np.float64(0.252092050209205)],[1],[0],[0],[2.3074689999921247],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
178,0,178,[np.float64(0.2112970711297071)],[np.float64(0.11610878661087866)],[1],[0],[0],[1.2030273340060376],[None],178,0,178,0,195.48863074999826,,5,195.47965708299307,195.48863074999826,195.48863074999826,0.01265241600049194,196.68273812498956,[np.float64(0.2112970711297071)],[np.float64(0.11610878661087866)],[1],[0],[0],[1.2030273340060376],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
179,0,179,[np.float64(-0.0397489539748954)],[np.float64(0.14958158995815898)],[1],[0],[0],[0.7309138340060599],[None],179,0,179,0,196.7138656249881,,10,196.70254458299314,196.7138656249881,196.7138656249881,0.019676125011756085,197.43350870799622,[np.float64(-0.0397489539748954)],[np.float64(0.14958158995815898)],[1],[0],[0],[0.7309138340060599],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
180,0,180,[np.float64(0.07845188284518828)],[np.float64(-0.06694560669456066)],[1],[0],[0],[6.180766833000234],[None],180,0,180,0,197.46243116699043,,10,197.452155957988,197.46243116699043,197.46243116699043,0.018488083995180205,203.632976916997,[np.float64(0.07845188284518828)],[np.float64(-0.06694560669456066)],[1],[0],[0],[6.180766833000234],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
181,0,181,[np.float64(-0.3002092050209205)],[np.float64(-0.19351464435146443)],[1],[0],[0],[0.7041550830035703],[None],181,0,181,0,203.65316424999037,,5,203.64446174999466,203.65316424999037,203.65316424999037,0.011328124994179234,204.3486665829987,[np.float64(-0.3002092050209205)],[np.float64(-0.19351464435146443)],[1],[0],[0],[0.7041550830035703],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
182,0,182,[np.float64(-0.2280334728033473)],[np.float64(0.0596234309623431)],[1],[0],[0],[0.7327408749988535],[None],182,0,182,0,204.37722024999675,,10,204.36663012499048,204.37722024999675,204.37722024999675,0.017845125010353513,205.09940620799898,[np.float64(-0.2280334728033473)],[np.float64(0.0596234309623431)],[1],[0],[0],[0.7327408749988535],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
183,0,183,[np.float64(0.10355648535564854)],[np.float64(-0.02510460251046025)],[1],[0],[0],[0.8659143749973737],['target'],183,0,183,0,205.12771720800083,,10,205.11683866698877,205.12771720800083,205.12771720800083,0.017312458003289066,205.98280899999372,[np.float64(0.10355648535564854)],[np.float64(-0.02510460251046025)],[1],[0],[0],[0.8659143749973737],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
184,0,184,[np.float64(0.3253138075313807)],[np.float64(-0.02301255230125523)],[1],[0],[0],[0.6481564169953344],[None],184,0,184,0,206.0116800830001,,10,206.00145141698886,206.0116800830001,206.0116800830001,0.01846958299574908,206.64965608299826,[np.float64(0.3253138075313807)],[np.float64(-0.02301255230125523)],[1],[0],[0],[0.6481564169953344],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
185,0,185,[np.float64(0.4131799163179916)],[np.float64(0.33158995815899583)],[1],[0],[0],[0.8745344589988235],[None],185,0,185,0,206.75314637499105,,10,206.7416001669917,206.75314637499105,206.75314637499105,0.09179870800289791,207.61616720799066,[np.float64(0.4131799163179916)],[np.float64(0.33158995815899583)],[1],[0],[0],[0.8745344589988235],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
186,0,186,[np.float64(-0.4225941422594142)],[np.float64(-0.4110878661087866)],[1],[0],[0],[1.8736074170010397],['target'],186,0,186,0,207.63441779199638,,5,207.62631341700035,207.63441779199638,207.63441779199638,0.010005207994254306,209.4999754169985,[np.float64(-0.4225941422594142)],[np.float64(-0.4110878661087866)],[1],[0],[0],[1.8736074170010397],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
187,0,187,[np.float64(-0.22594142259414227)],[np.float64(0.0031380753138075313)],[1],[0],[0],[0.939100084011443],[None],187,0,187,0,209.51970954200078,,5,209.51109791699855,209.51970954200078,209.51970954200078,0.010995167001965456,210.45026433299063,[np.float64(-0.22594142259414227)],[np.float64(0.0031380753138075313)],[1],[0],[0],[0.939100084011443],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
188,0,188,[np.float64(0.4435146443514644)],[np.float64(-0.4330543933054393)],[1],[0],[0],[0.8216513750085142],['target'],188,0,188,0,210.47071504199994,,5,210.46185620799952,210.47071504199994,210.47071504199994,0.011437332999776118,211.2835731249943,[np.float64(0.4435146443514644)],[np.float64(-0.4330543933054393)],[1],[0],[0],[0.8216513750085142],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
189,0,189,[np.float64(0.10774058577405858)],[np.float64(-0.14748953974895398)],[1],[0],[0],[0.9459162919956725],[None],189,0,189,0,211.31423774998984,,10,211.30386804199952,211.31423774998984,211.31423774998984,0.020134749996941537,212.24982195800112,[np.float64(0.10774058577405858)],[np.float64(-0.14748953974895398)],[1],[0],[0],[0.9459162919956725],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
190,0,190,[np.float64(-0.09623430962343096)],[np.float64(-0.19665271966527198)],[1],[0],[0],[0.7403141669929028],[None],190,0,190,0,212.26731070798996,,5,212.2598531669937,212.26731070798996,212.26731070798996,0.009898832999169827,213.00022387500212,[np.float64(-0.09623430962343096)],[np.float64(-0.19665271966527198)],[1],[0],[0],[0.7403141669929028],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
191,0,191,[np.float64(-0.2813807531380753)],[np.float64(0.2719665271966527)],[1],[0],[0],[0.9465725420013769],[None],191,0,191,0,213.03052775000106,,10,213.01977233299112,213.03052775000106,213.03052775000106,0.01941479099332355,213.96638454200001,[np.float64(-0.2813807531380753)],[np.float64(0.2719665271966527)],[1],[0],[0],[0.9465725420013769],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
192,0,192,[np.float64(0.28765690376569036)],[np.float64(-0.18410041841004185)],[1],[0],[0],[0.907336791002308],[None],192,0,192,0,213.98454837499594,,5,213.97631399999955,213.98454837499594,213.98454837499594,0.009795958991162479,214.88371920799545,[np.float64(0.28765690376569036)],[np.float64(-0.18410041841004185)],[1],[0],[0],[0.907336791002308],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
193,0,193,[np.float64(-0.3368200836820084)],[np.float64(-0.2803347280334728)],[1],[0],[0],[1.111867915999028],[None],193,0,193,0,214.9146657079982,,10,214.90384524999536,214.9146657079982,214.9146657079982,0.0199673330062069,216.01575445799972,[np.float64(-0.3368200836820084)],[np.float64(-0.2803347280334728)],[1],[0],[0],[1.111867915999028],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
194,0,194,[np.float64(0.44142259414225943)],[np.float64(-0.5)],[1],[0],[0],[1.2742283330007922],[None],194,0,194,0,216.03332195799157,,5,216.02540091700212,216.03332195799157,216.03332195799157,0.009515999990981072,217.29968379199272,[np.float64(0.44142259414225943)],[np.float64(-0.5)],[1],[0],[0],[1.2742283330007922],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
195,0,195,[np.float64(-0.1684100418410042)],[np.float64(0.3158995815899582)],[1],[0],[0],[1.4717612910026219],['target'],195,0,195,0,217.31872641699738,,5,217.31061470799614,217.31872641699738,217.31872641699738,0.010804125005961396,218.7824411670008,[np.float64(-0.1684100418410042)],[np.float64(0.3158995815899582)],[1],[0],[0],[1.4717612910026219],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
196,0,196,[np.float64(-0.19874476987447698)],[np.float64(-0.06171548117154812)],[1],[0],[0],[1.1382335420057643],[None],196,0,196,0,218.80196995798906,,5,218.79375212499872,218.80196995798906,218.80196995798906,0.011153916988405399,219.93204016699747,[np.float64(-0.19874476987447698)],[np.float64(-0.06171548117154812)],[1],[0],[0],[1.1382335420057643],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
197,0,197,[np.float64(-0.27615062761506276)],[np.float64(-0.27615062761506276)],[1],[0],[0],[1.2048070000018924],[None],197,0,197,0,219.95132304199797,,5,219.9430213329906,219.95132304199797,219.95132304199797,0.010849708996829577,221.14787262499158,[np.float64(-0.27615062761506276)],[np.float64(-0.27615062761506276)],[1],[0],[0],[1.2048070000018924],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
198,0,198,[np.float64(0.33472803347280333)],[np.float64(-0.4811715481171548)],[1],[0],[0],[1.7755778330028988],[None],198,0,198,0,221.1665609999909,,5,221.1573576249939,221.1665609999909,221.1665609999909,0.009386207995703444,222.9329980420007,[np.float64(0.33472803347280333)],[np.float64(-0.4811715481171548)],[1],[0],[0],[1.7755778330028988],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
199,0,199,[np.float64(0.09414225941422594)],[np.float64(0.4497907949790795)],[1],[0],[0],[0.9379317080019973],[None],199,0,199,0,222.95278649999818,,5,222.94413166699815,222.95278649999818,222.95278649999818,0.011000541999237612,223.8821339999995,[np.float64(0.09414225941422594)],[np.float64(0.4497907949790795)],[1],[0],[0],[0.9379317080019973],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
