thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
175,0,175,[np.float64(-0.06833333333333333)],[np.float64(0.255)],[1],[0],[0],[0.71653974999208],[None],175,0,175,0,213.72877483299817,,10,213.72049270800198,213.72877483299817,213.72877483299817,0.017019874998368323,214.43707666599948,[np.float64(-0.06833333333333333)],[np.float64(0.255)],[1],[0],[0],[0.71653974999208],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
176,0,176,[np.float64(0.005)],[np.float64(0.17166666666666666)],[1],[0],[0],[0.5825367090001237],[None],176,0,176,0,214.46366566600045,,10,214.4542554159998,214.46366566600045,214.46366566600045,0.017038542006048374,215.03683862500475,[np.float64(0.005)],[np.float64(0.17166666666666666)],[1],[0],[0],[0.5825367090001237],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
177,0,177,[np.float64(-0.47)],[np.float64(-0.38166666666666665)],[1],[0],[0],[0.7394918750069337],[None],177,0,177,0,215.05230170799769,,5,215.0458899160003,215.05230170799769,215.05230170799769,0.008918291990994476,215.78543237499252,[np.float64(-0.47)],[np.float64(-0.38166666666666665)],[1],[0],[0],[0.7394918750069337],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
178,0,178,[np.float64(0.145)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.433313209010521],['target'],178,0,178,0,215.81162737500563,,10,215.8026892909984,215.81162737500563,215.81162737500563,0.017136875001597218,218.236054915993,[np.float64(0.145)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.433313209010521],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
179,0,179,[np.float64(0.16666666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[0.8740489170013461],[None],179,0,179,0,218.25220316600462,,5,218.24548295799468,218.25220316600462,218.25220316600462,0.00926654099021107,219.11957879099646,[np.float64(0.16666666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[0.8740489170013461],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
180,0,180,[np.float64(0.21333333333333335)],[np.float64(0.0)],[1],[0],[0],[0.6989842079929076],['target'],180,0,180,0,219.14644712499285,,10,219.13694666599622,219.14644712499285,219.14644712499285,0.017256209001061507,219.83597358300176,[np.float64(0.21333333333333335)],[np.float64(0.0)],[1],[0],[0],[0.6989842079929076],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
181,0,181,[np.float64(-0.40166666666666667)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.024274208000861],[None],181,0,181,0,219.85185854100564,,5,219.845159125005,219.85185854100564,219.85185854100564,0.009052834007889032,220.86947716599389,[np.float64(-0.40166666666666667)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.024274208000861],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
182,0,182,[np.float64(0.45)],[np.float64(0.31333333333333335)],[1],[0],[0],[0.9913770419952925],[None],182,0,182,0,220.8849750829977,,5,220.87826241599396,220.8849750829977,220.8849750829977,0.008678375001181848,221.86968616599916,[np.float64(0.45)],[np.float64(0.31333333333333335)],[1],[0],[0],[0.9913770419952925],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
183,0,183,[np.float64(-0.265)],[np.float64(0.33166666666666667)],[1],[0],[0],[0.6074007499992149],[None],183,0,183,0,221.88532558300358,,5,221.8787479159946,221.88532558300358,221.88532558300358,0.008949082999606617,222.48619508299453,[np.float64(-0.265)],[np.float64(0.33166666666666667)],[1],[0],[0],[0.6074007499992149],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
184,0,184,[np.float64(0.39166666666666666)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.1992876250005793],[None],184,0,184,0,222.51311558300222,,10,222.50329495800543,222.51311558300222,222.51311558300222,0.0169962090003537,223.7026289159985,[np.float64(0.39166666666666666)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.1992876250005793],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
185,0,185,[np.float64(0.42)],[np.float64(-0.165)],[1],[0],[0],[1.000229749988648],[None],185,0,185,0,223.7280122910015,,10,223.71941137500107,223.7280122910015,223.7280122910015,0.016652459002216347,224.71968079099315,[np.float64(0.42)],[np.float64(-0.165)],[1],[0],[0],[1.000229749988648],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
186,0,186,[np.float64(-0.225)],[np.float64(-0.24833333333333332)],[1],[0],[0],[0.7407343329978175],[None],186,0,186,0,224.73579375000554,,5,224.72876795800403,224.73579375000554,224.73579375000554,0.008953375014243647,225.4695458329952,[np.float64(-0.225)],[np.float64(-0.24833333333333332)],[1],[0],[0],[0.7407343329978175],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
187,0,187,[np.float64(0.25666666666666665)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.0074531660065986],[None],187,0,187,0,225.48500895799953,,5,225.47843699999794,225.48500895799953,225.48500895799953,0.008781374999671243,226.4859387500037,[np.float64(0.25666666666666665)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.0074531660065986],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
188,0,188,[np.float64(0.07)],[np.float64(0.18333333333333332)],[1],[0],[0],[0.6076560840010643],[None],188,0,188,0,226.50175516599847,,5,226.49500166600046,226.50175516599847,226.50175516599847,0.008954208009527065,227.10269620800682,[np.float64(0.07)],[np.float64(0.18333333333333332)],[1],[0],[0],[0.6076560840010643],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
189,0,189,[np.float64(0.37333333333333335)],[np.float64(-0.08833333333333333)],[1],[0],[0],[1.6004877499944996],['target'],189,0,189,0,227.1283094160026,,10,227.11945699999342,227.1283094160026,227.1283094160026,0.016652540987706743,228.71999083299306,[np.float64(0.37333333333333335)],[np.float64(-0.08833333333333333)],[1],[0],[0],[1.6004877499944996],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
190,0,190,[np.float64(0.023333333333333334)],[np.float64(0.43666666666666665)],[1],[0],[0],[0.9404210000066087],[None],190,0,190,0,228.73547075000533,,5,228.72923120799533,228.73547075000533,228.73547075000533,0.009093375003430992,229.66970366600435,[np.float64(0.023333333333333334)],[np.float64(0.43666666666666665)],[1],[0],[0],[0.9404210000066087],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
191,0,191,[np.float64(-0.2683333333333333)],[np.float64(-0.17166666666666666)],[1],[0],[0],[0.9230756660108455],[None],191,0,191,0,229.68661237499327,,5,229.67948091600556,229.68661237499327,229.68661237499327,0.009658833005232736,230.60261583300598,[np.float64(-0.2683333333333333)],[np.float64(-0.17166666666666666)],[1],[0],[0],[0.9230756660108455],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
192,0,192,[np.float64(0.24666666666666667)],[np.float64(0.155)],[1],[0],[0],[0.8995472090027761],[None],192,0,192,0,230.62901341599354,,10,230.61993549999897,230.62901341599354,230.62901341599354,0.017201000009663403,231.51952820799488,[np.float64(0.24666666666666667)],[np.float64(0.155)],[1],[0],[0],[0.8995472090027761],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
193,0,193,[np.float64(0.25333333333333335)],[np.float64(0.14166666666666666)],[1],[0],[0],[0.7334249160048785],[None],193,0,193,0,231.54541654100467,,10,231.53675029099395,231.54541654100467,231.54541654100467,0.017080665988032706,232.27021841600072,[np.float64(0.25333333333333335)],[np.float64(0.14166666666666666)],[1],[0],[0],[0.7334249160048785],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
194,0,194,[np.float64(0.25666666666666665)],[np.float64(0.135)],[1],[0],[0],[0.9159478329966078],[None],194,0,194,0,232.2960442909971,,10,232.28720245799923,232.2960442909971,232.2960442909971,0.01685416699911002,233.20318741600204,[np.float64(0.25666666666666665)],[np.float64(0.135)],[1],[0],[0],[0.9159478329966078],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
195,0,195,[np.float64(-0.14)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.1827420420013368],[None],195,0,195,0,233.22836720799387,,10,233.2201968330046,233.22836720799387,233.22836720799387,0.016886249999515712,234.40298600000096,[np.float64(-0.14)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.1827420420013368],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
196,0,196,[np.float64(-0.28833333333333333)],[np.float64(-0.09833333333333333)],[1],[0],[0],[0.7665161250042729],[None],196,0,196,0,234.42876212499687,,10,234.4199867080024,234.42876212499687,234.42876212499687,0.016866083999047987,235.18654720799532,[np.float64(-0.28833333333333333)],[np.float64(-0.09833333333333333)],[1],[0],[0],[0.7665161250042729],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
197,0,197,[np.float64(-0.21833333333333332)],[np.float64(0.31333333333333335)],[1],[0],[0],[0.7570506670017494],[None],197,0,197,0,235.20186887499585,,5,235.19560420799826,235.20186887499585,235.20186887499585,0.008923708999645896,235.95270770799834,[np.float64(-0.21833333333333332)],[np.float64(0.31333333333333335)],[1],[0],[0],[0.7570506670017494],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
198,0,198,[np.float64(0.4583333333333333)],[np.float64(-0.34)],[1],[0],[0],[1.0664227920060512],[None],198,0,198,0,235.97964499999944,,10,235.97035433299607,235.97964499999944,235.97964499999944,0.017524958006106317,237.0368254579953,[np.float64(0.4583333333333333)],[np.float64(-0.34)],[1],[0],[0],[1.0664227920060512],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
199,0,199,[np.float64(0.17333333333333334)],[np.float64(0.18666666666666668)],[1],[0],[0],[0.6832987920060987],[None],199,0,199,0,237.12999041599687,,10,237.1190594159998,237.12999041599687,237.12999041599687,0.08210362499812618,237.80238945799647,[np.float64(0.17333333333333334)],[np.float64(0.18666666666666668)],[1],[0],[0],[0.6832987920060987],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
