thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
117,0,117,[np.float64(-0.38598326359832635)],[np.float64(-0.32112970711297073)],[1],[0],[0],[1.0027644579968182],['target'],117,0,117,0,125.40909666700463,,5,125.40031179199286,125.40909666700463,125.40909666700463,0.012946125003509223,126.40312449999328,[np.float64(-0.38598326359832635)],[np.float64(-0.32112970711297073)],[1],[0],[0],[1.0027644579968182],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
118,0,118,[np.float64(0.48535564853556484)],[np.float64(0.03347280334728033)],[1],[0],[0],[0.9557986250001704],[None],118,0,118,0,126.42354333399271,,5,126.41465841699392,126.42354333399271,126.42354333399271,0.011399542010622099,127.3705140420061,[np.float64(0.48535564853556484)],[np.float64(0.03347280334728033)],[1],[0],[0],[0.9557986250001704],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
119,0,119,[np.float64(0.2186192468619247)],[np.float64(-0.05439330543933055)],[1],[0],[0],[0.7211558340059128],['target'],119,0,119,0,127.39149504200032,,5,127.38257812500524,127.39149504200032,127.39149504200032,0.011904625003808178,128.10378424999362,[np.float64(0.2186192468619247)],[np.float64(-0.05439330543933055)],[1],[0],[0],[0.7211558340059128],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
120,0,120,[np.float64(0.28556485355648537)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.8561140419915318],[None],120,0,120,0,128.1231052499934,,5,128.11481820899644,128.1231052499934,128.1231052499934,0.010907624993706122,128.97098416699737,[np.float64(0.28556485355648537)],[np.float64(-0.2939330543933054)],[1],[0],[0],[0.8561140419915318],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
121,0,121,[np.float64(0.12552301255230125)],[np.float64(-0.06380753138075314)],[1],[0],[0],[0.6955861669994192],['target'],121,0,121,0,129.00267099999473,,10,128.99193200000445,129.00267099999473,129.00267099999473,0.020789290996617638,129.68756175000453,[np.float64(0.12552301255230125)],[np.float64(-0.06380753138075314)],[1],[0],[0],[0.6955861669994192],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
122,0,122,[np.float64(-0.014644351464435146)],[np.float64(0.043933054393305436)],[1],[0],[0],[0.6550237500050571],[None],122,0,122,0,129.70694262499455,,5,129.69884879200254,129.70694262499455,129.70694262499455,0.011129417005577125,130.35392716700153,[np.float64(-0.014644351464435146)],[np.float64(0.043933054393305436)],[1],[0],[0],[0.6550237500050571],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
123,0,123,[np.float64(-0.28451882845188287)],[np.float64(0.26778242677824265)],[1],[0],[0],[0.7770764169981703],['target'],123,0,123,0,130.38580862499657,,10,130.375494042004,130.38580862499657,130.38580862499657,0.021409541994216852,131.1526139589987,[np.float64(-0.28451882845188287)],[np.float64(0.26778242677824265)],[1],[0],[0],[0.7770764169981703],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
124,0,124,[np.float64(0.02510460251046025)],[np.float64(-0.40690376569037656)],[1],[0],[0],[1.440591000005952],['target'],124,0,124,0,131.17121137499635,,5,131.16332495899405,131.17121137499635,131.17121137499635,0.010532334010349587,132.60397429199656,[np.float64(0.02510460251046025)],[np.float64(-0.40690376569037656)],[1],[0],[0],[1.440591000005952],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
125,0,125,[np.float64(0.24581589958158995)],[np.float64(-0.3880753138075314)],[1],[0],[0],[1.120127375004813],['target'],125,0,125,0,132.62565429200185,,5,132.617059917,132.62565429200185,132.62565429200185,0.012927624993608333,133.73724225000478,[np.float64(0.24581589958158995)],[np.float64(-0.3880753138075314)],[1],[0],[0],[1.120127375004813],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
126,0,126,[np.float64(0.4916317991631799)],[np.float64(0.2604602510460251)],[1],[0],[0],[1.7757468329946278],[None],126,0,126,0,133.76996633400267,,10,133.75906479200057,133.76996633400267,133.76996633400267,0.021647166009643115,135.53484612499597,[np.float64(0.4916317991631799)],[np.float64(0.2604602510460251)],[1],[0],[0],[1.7757468329946278],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
127,0,127,[np.float64(-0.42782426778242677)],[np.float64(-0.2615062761506276)],[1],[0],[0],[1.342464999994263],[None],127,0,127,0,135.55286220900598,,5,135.54486329200154,135.55286220900598,135.55286220900598,0.00987479199829977,136.88737962499727,[np.float64(-0.42782426778242677)],[np.float64(-0.2615062761506276)],[1],[0],[0],[1.342464999994263],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
128,0,128,[np.float64(0.04707112970711297)],[np.float64(-0.24163179916317992)],[1],[0],[0],[1.2034080409939634],[None],128,0,128,0,136.90791191700555,,5,136.8992140420014,136.90791191700555,136.90791191700555,0.011696667002979666,138.1026710839942,[np.float64(0.04707112970711297)],[np.float64(-0.24163179916317992)],[1],[0],[0],[1.2034080409939634],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
129,0,129,[np.float64(-0.32112970711297073)],[np.float64(-0.497907949790795)],[1],[0],[0],[0.8050278750015423],[None],129,0,129,0,138.12269579200074,,5,138.1143245419953,138.12269579200074,138.12269579200074,0.011504916998092085,138.91939637500036,[np.float64(-0.32112970711297073)],[np.float64(-0.497907949790795)],[1],[0],[0],[0.8050278750015423],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
130,0,130,[np.float64(0.29707112970711297)],[np.float64(-0.40690376569037656)],[1],[0],[0],[1.364161083009094],[None],130,0,130,0,138.9491395840014,,10,138.9384748339944,138.9491395840014,138.9491395840014,0.018950665995362215,140.30268333399727,[np.float64(0.29707112970711297)],[np.float64(-0.40690376569037656)],[1],[0],[0],[1.364161083009094],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
131,0,131,[np.float64(0.12552301255230125)],[np.float64(-0.41527196652719667)],[1],[0],[0],[0.7821928339981241],[None],131,0,131,0,140.33341583400033,,10,140.32079029199667,140.33341583400033,140.33341583400033,0.0179598749964498,141.10301808400254,[np.float64(0.12552301255230125)],[np.float64(-0.41527196652719667)],[1],[0],[0],[0.7821928339981241],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
132,0,132,[np.float64(-0.0020920502092050207)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.7237245829892345],['target'],132,0,132,0,141.12046445900341,,5,141.1123014170007,141.12046445900341,141.12046445900341,0.00914862500212621,141.83607295900583,[np.float64(-0.0020920502092050207)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.7237245829892345],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
133,0,133,[np.float64(0.0397489539748954)],[np.float64(-0.2719665271966527)],[1],[0],[0],[0.5136440000060247],['target'],133,0,133,0,141.8656705839967,,10,141.8549727089994,141.8656705839967,141.8656705839967,0.018768124995403923,142.368651124998,[np.float64(0.0397489539748954)],[np.float64(-0.2719665271966527)],[1],[0],[0],[0.5136440000060247],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
134,0,134,[np.float64(-0.1589958158995816)],[np.float64(-0.18200836820083682)],[1],[0],[0],[0.6002155829919502],['target'],134,0,134,0,142.3977878750011,,10,142.38719549999223,142.3977878750011,142.3977878750011,0.018409625001368113,142.98744612500013,[np.float64(-0.1589958158995816)],[np.float64(-0.18200836820083682)],[1],[0],[0],[0.6002155829919502],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
135,0,135,[np.float64(0.03347280334728033)],[np.float64(0.1705020920502092)],[1],[0],[0],[0.7557970829948317],[None],135,0,135,0,143.00507479200314,,5,142.99703549999685,143.00507479200314,143.00507479200314,0.009452416998101398,143.75288450000517,[np.float64(0.03347280334728033)],[np.float64(0.1705020920502092)],[1],[0],[0],[0.7557970829948317],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
136,0,136,[np.float64(-0.16422594142259414)],[np.float64(0.013598326359832637)],[1],[0],[0],[0.731414792011492],[None],136,0,136,0,143.78296012499777,,10,143.77223074999347,143.78296012499777,143.78296012499777,0.019209500009310432,144.50368841699674,[np.float64(-0.16422594142259414)],[np.float64(0.013598326359832637)],[1],[0],[0],[0.731414792011492],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
137,0,137,[np.float64(-0.4372384937238494)],[np.float64(0.22489539748953974)],[1],[0],[0],[0.8984070000005886],[None],137,0,137,0,144.5322100839985,,10,144.52219316699484,144.5322100839985,144.5322100839985,0.018347667006310076,145.42064437500085,[np.float64(-0.4372384937238494)],[np.float64(0.22489539748953974)],[1],[0],[0],[0.8984070000005886],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
138,0,138,[np.float64(-0.04497907949790795)],[np.float64(-0.07635983263598327)],[1],[0],[0],[0.6387152079987573],[None],138,0,138,0,145.43942533399968,,5,145.4315892500017,145.43942533399968,145.43942533399968,0.010786540995468386,146.0703607500036,[np.float64(-0.04497907949790795)],[np.float64(-0.07635983263598327)],[1],[0],[0],[0.6387152079987573],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
139,0,139,[np.float64(0.3817991631799163)],[np.float64(-0.4801255230125523)],[1],[0],[0],[0.8211444999906234],[None],139,0,139,0,146.09047120899777,,5,146.08204137500434,146.09047120899777,146.09047120899777,0.011525750000146218,146.90323020900541,[np.float64(0.3817991631799163)],[np.float64(-0.4801255230125523)],[1],[0],[0],[0.8211444999906234],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
140,0,140,[np.float64(0.34414225941422594)],[np.float64(-0.23221757322175732)],[1],[0],[0],[0.7564466659969185],[None],140,0,140,0,146.92215420899447,,5,146.91418929200154,146.92215420899447,146.92215420899447,0.01083479200315196,147.67069129200536,[np.float64(0.34414225941422594)],[np.float64(-0.23221757322175732)],[1],[0],[0],[0.7564466659969185],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
141,0,141,[np.float64(0.08891213389121339)],[np.float64(0.10460251046025104)],[1],[0],[0],[0.9046873329934897],[None],141,0,141,0,147.690847417005,,5,147.68239866700605,147.690847417005,147.690847417005,0.011554957993212156,148.58712729200488,[np.float64(0.08891213389121339)],[np.float64(0.10460251046025104)],[1],[0],[0],[0.9046873329934897],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
142,0,142,[np.float64(-0.26673640167364016)],[np.float64(0.4100418410041841)],[1],[0],[0],[0.9871896249969723],['target'],142,0,142,0,148.6063369170006,,5,148.5983688749984,148.6063369170006,148.6063369170006,0.01111720799235627,149.5856056670018,[np.float64(-0.26673640167364016)],[np.float64(0.4100418410041841)],[1],[0],[0],[0.9871896249969723],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
143,0,143,[np.float64(0.4341004184100418)],[np.float64(-0.32322175732217573)],[1],[0],[0],[1.2159051670023473],[None],143,0,143,0,149.616088166993,,10,149.60542399999395,149.616088166993,149.616088166993,0.019679374992847443,150.8213719589985,[np.float64(0.4341004184100418)],[np.float64(-0.32322175732217573)],[1],[0],[0],[1.2159051670023473],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
144,0,144,[np.float64(-0.448744769874477)],[np.float64(0.1799163179916318)],[1],[0],[0],[1.164548791013658],['target'],144,0,144,0,150.85118729200622,,10,150.84007954200206,150.85118729200622,150.85118729200622,0.018545749990153126,152.00467083399417,[np.float64(-0.448744769874477)],[np.float64(0.1799163179916318)],[1],[0],[0],[1.164548791013658],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
145,0,145,[np.float64(0.348326359832636)],[np.float64(-0.46548117154811713)],[1],[0],[0],[1.1220289579941891],[None],145,0,145,0,152.02360075000615,,5,152.01513833399804,152.02360075000615,152.02360075000615,0.010308832992450334,153.1372116249986,[np.float64(0.348326359832636)],[np.float64(-0.46548117154811713)],[1],[0],[0],[1.1220289579941891],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
146,0,146,[np.float64(0.47280334728033474)],[np.float64(0.20292887029288703)],[1],[0],[0],[1.2207898749911692],['target'],146,0,146,0,153.15674066699285,,5,153.148470250002,153.15674066699285,153.15674066699285,0.011133791995234787,154.36931287500192,[np.float64(0.47280334728033474)],[np.float64(0.20292887029288703)],[1],[0],[0],[1.2207898749911692],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
147,0,147,[np.float64(-0.4341004184100418)],[np.float64(0.09309623430962342)],[1],[0],[0],[1.3803672909998568],['target'],147,0,147,0,154.3996670839988,,10,154.38905475000502,154.3996670839988,154.3996670839988,0.01959983300184831,155.7694746250054,[np.float64(-0.4341004184100418)],[np.float64(0.09309623430962342)],[1],[0],[0],[1.3803672909998568],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
148,0,148,[np.float64(0.16527196652719664)],[np.float64(0.22280334728033474)],[1],[0],[0],[1.0896421670040581],['target'],148,0,148,0,155.7879206249927,,5,155.77993354199862,155.7879206249927,155.7879206249927,0.01029200000630226,156.86965070900624,[np.float64(0.16527196652719664)],[np.float64(0.22280334728033474)],[1],[0],[0],[1.0896421670040581],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
149,0,149,[np.float64(-0.3786610878661088)],[np.float64(-0.20711297071129708)],[1],[0],[0],[1.0712648750049993],['target'],149,0,149,0,156.89163137499418,,5,156.8829730419966,156.89163137499418,156.89163137499418,0.01313395900069736,157.95429945900105,[np.float64(-0.3786610878661088)],[np.float64(-0.20711297071129708)],[1],[0],[0],[1.0712648750049993],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
150,0,150,[np.float64(-0.16108786610878661)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.054117416992085],['target'],150,0,150,0,157.9754975840042,,5,157.9665698339959,157.9754975840042,157.9754975840042,0.01210716700006742,159.0207467500004,[np.float64(-0.16108786610878661)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.054117416992085],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
151,0,151,[np.float64(0.303347280334728)],[np.float64(-0.11715481171548117)],[1],[0],[0],[0.9206979580048937],['target'],151,0,151,0,159.04092808399582,,5,159.0325127919932,159.04092808399582,159.04092808399582,0.0116039999993518,159.95326820900664,[np.float64(0.303347280334728)],[np.float64(-0.11715481171548117)],[1],[0],[0],[0.9206979580048937],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
152,0,152,[np.float64(0.03556485355648536)],[np.float64(-0.09309623430962342)],[1],[0],[0],[0.9709525000071153],[None],152,0,152,0,159.97480204199383,,5,159.96655033399293,159.97480204199383,159.97480204199383,0.013124042001436464,160.9375673750037,[np.float64(0.03556485355648536)],[np.float64(-0.09309623430962342)],[1],[0],[0],[0.9709525000071153],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
153,0,153,[np.float64(0.38493723849372385)],[np.float64(0.2615062761506276)],[1],[0],[0],[0.9528182919893879],[None],153,0,153,0,160.9585472089966,,5,160.9498507919925,160.9585472089966,160.9585472089966,0.01211725000757724,161.90271295899583,[np.float64(0.38493723849372385)],[np.float64(0.2615062761506276)],[1],[0],[0],[0.9528182919893879],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
154,0,154,[np.float64(0.10251046025104603)],[np.float64(-0.3378661087866109)],[1],[0],[0],[1.3245873330015456],['target'],154,0,154,0,161.92174541699933,,5,161.9134174589999,161.92174541699933,161.92174541699933,0.010577666995231993,163.2380612919951,[np.float64(0.10251046025104603)],[np.float64(-0.3378661087866109)],[1],[0],[0],[1.3245873330015456],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
155,0,155,[np.float64(-0.46129707112970714)],[np.float64(0.4330543933054393)],[1],[0],[0],[1.3771861669956706],[None],155,0,155,0,163.27052604200435,,10,163.260176374999,163.27052604200435,163.27052604200435,0.021952917013550177,164.63740537500416,[np.float64(-0.46129707112970714)],[np.float64(0.4330543933054393)],[1],[0],[0],[1.3771861669956706],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
156,0,156,[np.float64(0.07112970711297072)],[np.float64(-0.18410041841004185)],[1],[0],[0],[1.1470179579919204],[None],156,0,156,0,164.6677023749944,,10,164.6566471249971,164.6677023749944,164.6677023749944,0.01908270899730269,165.8036985840008,[np.float64(0.07112970711297072)],[np.float64(-0.18410041841004185)],[1],[0],[0],[1.1470179579919204],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
157,0,157,[np.float64(-0.18828451882845187)],[np.float64(0.04497907949790795)],[1],[0],[0],[1.01614612499543],['target'],157,0,157,0,165.83100545899651,,10,165.82136324999738,165.83100545899651,165.83100545899651,0.01753175001067575,166.8375538340042,[np.float64(-0.18828451882845187)],[np.float64(0.04497907949790795)],[1],[0],[0],[1.01614612499543],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
158,0,158,[np.float64(-0.12133891213389121)],[np.float64(0.11820083682008369)],[1],[0],[0],[0.5798834169982001],[None],158,0,158,0,166.86666712499573,,10,166.85609120900335,166.86666712499573,166.86666712499573,0.01838191600108985,167.43600862499443,[np.float64(-0.12133891213389121)],[np.float64(0.11820083682008369)],[1],[0],[0],[0.5798834169982001],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
159,0,159,[np.float64(0.4665271966527197)],[np.float64(0.34205020920502094)],[1],[0],[0],[1.1986277079995489],[None],159,0,159,0,167.4645988340053,,10,167.4542865419935,167.4645988340053,167.4645988340053,0.018147791997762397,168.6529574169981,[np.float64(0.4665271966527197)],[np.float64(0.34205020920502094)],[1],[0],[0],[1.1986277079995489],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
160,0,160,[np.float64(-0.5083682008368201)],[np.float64(0.36401673640167365)],[1],[0],[0],[1.2990102079929784],[None],160,0,160,0,168.68159458400623,,10,168.6712081250007,168.68159458400623,168.68159458400623,0.018085250005242415,169.97025949999806,[np.float64(-0.5083682008368201)],[np.float64(0.36401673640167365)],[1],[0],[0],[1.2990102079929784],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
161,0,161,[np.float64(-0.24476987447698745)],[np.float64(0.009414225941422594)],[1],[0],[0],[1.1648179580079159],['target'],161,0,161,0,169.99918170900492,,10,169.98866575000284,169.99918170900492,169.99918170900492,0.018249125001602806,171.15351829200517,[np.float64(-0.24476987447698745)],[np.float64(0.009414225941422594)],[1],[0],[0],[1.1648179580079159],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
162,0,162,[np.float64(-0.15690376569037656)],[np.float64(-0.2405857740585774)],[1],[0],[0],[0.7062565000087488],[None],162,0,162,0,171.17140441699303,,5,171.16293895899435,171.17140441699303,171.17140441699303,0.00928879200364463,171.86927237499913,[np.float64(-0.15690376569037656)],[np.float64(-0.2405857740585774)],[1],[0],[0],[0.7062565000087488],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
163,0,163,[np.float64(0.46338912133891214)],[np.float64(0.4006276150627615)],[1],[0],[0],[1.1387514999951236],[None],163,0,163,0,171.88914787500107,,5,171.88116037499276,171.88914787500107,171.88914787500107,0.011695334003889002,173.01995912499842,[np.float64(0.46338912133891214)],[np.float64(0.4006276150627615)],[1],[0],[0],[1.1387514999951236],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
164,0,164,[np.float64(0.23221757322175732)],[np.float64(0.49267782426778245)],[1],[0],[0],[0.8179384999966715],[None],164,0,164,0,173.05019791699306,,10,173.03930891699565,173.05019791699306,173.05019791699306,0.019219624999095686,173.85728612499952,[np.float64(0.23221757322175732)],[np.float64(0.49267782426778245)],[1],[0],[0],[0.8179384999966715],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
165,0,165,[np.float64(-0.25627615062761505)],[np.float64(-0.23430962343096234)],[1],[0],[0],[0.9801787080068607],['target'],165,0,165,0,173.88498820899986,,10,173.8745115000056,173.88498820899986,173.88498820899986,0.017087959000491537,174.8547452089988,[np.float64(-0.25627615062761505)],[np.float64(-0.23430962343096234)],[1],[0],[0],[0.9801787080068607],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
166,0,166,[np.float64(-0.14225941422594143)],[np.float64(-0.3305439330543933)],[1],[0],[0],[0.6616975420038216],[None],166,0,166,0,174.88529291699524,,10,174.87503145899973,174.88529291699524,174.88529291699524,0.02010970799892675,175.53678087500157,[np.float64(-0.14225941422594143)],[np.float64(-0.3305439330543933)],[1],[0],[0],[0.6616975420038216],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
167,0,167,[np.float64(-0.12552301255230125)],[np.float64(0.35251046025104604)],[1],[0],[0],[1.0077802500018151],[None],167,0,167,0,175.5547762500064,,5,175.54667837500165,175.5547762500064,175.5547762500064,0.009726333999424241,176.55451770899526,[np.float64(-0.12552301255230125)],[np.float64(0.35251046025104604)],[1],[0],[0],[1.0077802500018151],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
168,0,168,[np.float64(-0.2709205020920502)],[np.float64(0.0020920502092050207)],[1],[0],[0],[1.2272626659978414],['target'],168,0,168,0,176.5856263750029,,10,176.57510154199554,176.5856263750029,176.5856263750029,0.02042158300173469,177.80240233399672,[np.float64(-0.2709205020920502)],[np.float64(0.0020920502092050207)],[1],[0],[0],[1.2272626659978414],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
169,0,169,[np.float64(-0.3054393305439331)],[np.float64(0.29916317991631797)],[1],[0],[0],[1.3172817089944147],['target'],169,0,169,0,177.83049591700546,,10,177.82008074999612,177.83049591700546,177.83049591700546,0.017536291998112574,179.13740145899646,[np.float64(-0.3054393305439331)],[np.float64(0.29916317991631797)],[1],[0],[0],[1.3172817089944147],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
170,0,170,[np.float64(0.3692468619246862)],[np.float64(0.4790794979079498)],[1],[0],[0],[3.427395915990928],['target'],170,0,170,0,179.15589391700632,,5,179.14727175000007,179.15589391700632,179.15589391700632,0.009728584002004936,182.5747187090019,[np.float64(0.3692468619246862)],[np.float64(0.4790794979079498)],[1],[0],[0],[3.427395915990928],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
171,0,171,[np.float64(0.2688284518828452)],[np.float64(0.13702928870292888)],[1],[0],[0],[0.9356256669998402],[None],171,0,171,0,182.593537541994,,5,182.58581600000616,182.593537541994,182.593537541994,0.010960458006593399,183.52150129199435,[np.float64(0.2688284518828452)],[np.float64(0.13702928870292888)],[1],[0],[0],[0.9356256669998402],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
172,0,172,[np.float64(-0.03556485355648536)],[np.float64(-0.39748953974895396)],[1],[0],[0],[1.288684083003318],['target'],172,0,172,0,183.5425466250017,,5,183.5338354590058,183.5425466250017,183.5425466250017,0.012152249997598119,184.82258074999845,[np.float64(-0.03556485355648536)],[np.float64(-0.39748953974895396)],[1],[0],[0],[1.288684083003318],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
173,0,173,[np.float64(-0.13807531380753138)],[np.float64(0.09309623430962342)],[1],[0],[0],[0.6673934999998892],[None],173,0,173,0,184.8452602920006,,5,184.83553899999242,184.8452602920006,184.8452602920006,0.012791166998795234,185.5029943749978,[np.float64(-0.13807531380753138)],[np.float64(0.09309623430962342)],[1],[0],[0],[0.6673934999998892],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
174,0,174,[np.float64(0.20397489539748953)],[np.float64(0.29811715481171547)],[1],[0],[0],[1.2218664579995675],['target'],174,0,174,0,185.5240263339947,,5,185.51577254199947,185.5240263339947,185.5240263339947,0.01261950000480283,186.7376958340028,[np.float64(0.20397489539748953)],[np.float64(0.29811715481171547)],[1],[0],[0],[1.2218664579995675],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
175,0,175,[np.float64(-0.4895397489539749)],[np.float64(0.4707112970711297)],[1],[0],[0],[0.9244669579929905],[None],175,0,175,0,186.7594661250041,,5,186.7507117500063,186.7594661250041,186.7594661250041,0.012857499998062849,187.6752249590063,[np.float64(-0.4895397489539749)],[np.float64(0.4707112970711297)],[1],[0],[0],[0.9244669579929905],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
